Date,Close,125MA,Spread
2013-10-18,2052.4,1930.51928,121.88072
2013-10-21,2053.01,1931.56568,121.44432
2013-10-22,2056.12,1932.62392,123.49608
2013-10-23,2035.75,1933.70944,102.04056
2013-10-24,2046.69,1934.82896,111.86104
2013-10-25,2034.39,1935.6936,98.6964
2013-10-28,2048.14,1936.72968,111.41032
2013-10-29,2051.76,1937.66128,114.09872
2013-10-30,2059.58,1938.52512,121.05488
2013-10-31,2030.09,1939.20936,90.88064
2013-11-01,2039.42,1939.99912,99.42088
2013-11-04,2025.17,1940.48888,84.68112
2013-11-05,2013.93,1940.94264,72.98736
2013-11-06,2013.67,1941.32632,72.34368
2013-11-07,2004.04,1941.6668,62.3732
2013-11-08,1984.87,1941.91096,42.95904
2013-11-11,1977.3,1942.07776,35.22224
2013-11-12,1995.48,1942.206,53.274
2013-11-13,1963.56,1942.35648,21.20352
2013-11-14,1967.56,1942.50736,25.05264
2013-11-15,2005.64,1942.80184,62.83816
2013-11-18,2010.81,1943.11824,67.69176
2013-11-19,2031.64,1943.47688,88.16312
2013-11-20,2017.24,1943.75536,73.48464
2013-11-21,1993.78,1943.85688,49.92312
2013-11-22,2006.23,1943.95608,62.27392
2013-11-25,2015.98,1944.3304,71.6496
2013-11-26,2022.64,1944.72392,77.91608
2013-11-27,2028.81,1945.11464,83.69536
2013-11-28,2045.77,1945.59104,100.17896
2013-11-29,2044.87,1945.9404,98.9296
2013-12-02,2030.78,1946.18584,84.59416
2013-12-03,2009.36,1946.25232,63.10768
2013-12-04,1986.8,1946.23016,40.56984
2013-12-05,1984.77,1946.19224,38.57776
2013-12-06,1980.41,1946.362,34.048
2013-12-09,2000.38,1946.97424,53.40576
2013-12-10,1993.45,1947.46024,45.98976
2013-12-11,1977.97,1947.91856,30.05144
2013-12-12,1967.93,1948.38272,19.54728
2013-12-13,1962.91,1949.02416,13.88584
2013-12-16,1961.15,1949.59944,11.55056
2013-12-17,1965.74,1950.26056,15.47944
2013-12-18,1974.63,1950.85264,23.77736
2013-12-19,1975.65,1951.55136,24.09864
2013-12-20,1983.35,1952.61424,30.73576
2013-12-23,1996.89,1954.00672,42.88328
2013-12-24,2001.59,1955.62736,45.96264
2013-12-26,1999.3,1957.37672,41.92328
2013-12-27,2002.28,1959.12736,43.15264
2013-12-30,2011.34,1960.54048,50.79952
2013-12-31,2011.34,1961.72464,49.61536
2014-01-02,1967.19,1962.61632,4.57368
2014-01-03,1946.14,1963.34528,-17.20528
2014-01-06,1953.28,1964.37424,-11.09424
2014-01-07,1959.44,1965.33664,-5.89664
2014-01-08,1958.96,1966.34184,-7.38184
2014-01-09,1946.11,1967.37592,-21.26592
2014-01-10,1938.54,1968.24144,-29.70144
2014-01-13,1948.92,1969.23952,-20.31952
2014-01-14,1946.07,1969.78728,-23.71728
2014-01-15,1953.28,1970.45368,-17.17368
2014-01-16,1957.32,1971.11096,-13.79096
2014-01-17,1944.48,1971.73592,-27.25592
2014-01-20,1953.78,1972.26624,-18.48624
2014-01-21,1963.89,1972.97352,-9.08352
2014-01-22,1970.42,1973.7656,-3.3456
2014-01-23,1947.59,1974.30352,-26.71352
2014-01-24,1940.56,1974.5948,-34.0348
2014-01-27,1910.34,1974.58088,-64.24088
2014-01-28,1916.93,1974.63944,-57.70944
2014-01-29,1941.15,1974.88216,-33.73216
2014-02-03,1919.96,1975.04272,-55.08272
2014-02-04,1886.85,1974.80112,-87.95112
2014-02-05,1891.32,1974.61944,-83.29944
2014-02-06,1907.89,1974.51664,-66.62664
2014-02-07,1922.5,1974.5096,-52.0096
2014-02-10,1923.3,1974.56624,-51.26624
2014-02-11,1932.06,1974.76976,-42.70976
2014-02-12,1935.84,1975.22984,-39.38984
2014-02-13,1926.96,1975.57376,-48.61376
2014-02-14,1940.28,1976.05032,-35.77032
2014-02-17,1946.36,1976.54256,-30.18256
2014-02-18,1946.91,1976.8136,-29.9036
2014-02-19,1942.93,1976.96576,-34.03576
2014-02-20,1930.57,1977.04944,-46.47944
2014-02-21,1957.83,1977.37096,-19.54096
2014-02-24,1949.05,1977.86056,-28.81056
2014-02-25,1964.86,1978.63976,-13.77976
2014-02-26,1970.77,1979.61296,-8.84296
2014-02-27,1978.43,1980.47912,-2.04912
2014-02-28,1979.99,1981.21616,-1.22616
2014-03-03,1964.69,1981.84696,-17.15696
2014-03-04,1954.11,1982.40368,-28.29368
2014-03-05,1971.24,1982.91328,-11.67328
2014-03-06,1975.62,1983.30736,-7.68736
2014-03-07,1974.68,1983.70632,-9.02632
2014-03-10,1954.42,1983.87176,-29.45176
2014-03-11,1963.87,1984.11848,-20.24848
2014-03-12,1932.54,1983.9656,-51.4256
2014-03-13,1934.38,1983.79816,-49.41816
2014-03-14,1919.9,1983.36,-63.46
2014-03-17,1927.53,1982.82776,-55.29776
2014-03-18,1940.21,1982.31864,-42.10864
2014-03-19,1937.68,1981.7876,-44.1076
2014-03-20,1919.52,1981.1892,-61.6692
2014-03-21,1934.94,1980.56176,-45.62176
2014-03-24,1945.55,1980.08152,-34.53152
2014-03-25,1941.25,1979.53624,-38.28624
2014-03-26,1964.31,1979.19392,-14.88392
2014-03-27,1977.97,1979.0332,-1.0632
2014-03-28,1981,1978.82264,2.17736
2014-03-31,1985.61,1978.61312,6.99688
2014-04-01,1991.98,1978.57328,13.40672
2014-04-02,1997.25,1978.56032,18.68968
2014-04-03,1993.7,1978.51416,15.18584
2014-04-04,1988.09,1978.44304,9.64696
2014-04-07,1989.7,1978.40528,11.29472
2014-04-08,1993.03,1978.32744,14.70256
2014-04-09,1998.95,1978.30784,20.64216
2014-04-10,2008.61,1978.17752,30.43248
2014-04-11,1997.44,1977.99488,19.44512
2014-04-14,1997.02,1977.64336,19.37664
2014-04-15,1992.27,1977.30464,14.96536
2014-04-16,1992.21,1976.91744,15.29256
2014-04-17,1992.05,1976.43464,15.61536
2014-04-18,2004.28,1976.0448,28.2352
2014-04-21,1999.22,1975.5896,23.6304
2014-04-22,2004.22,1975.33736,28.88264
2014-04-23,2000.37,1974.9668,25.4032
2014-04-24,1998.34,1974.6784,23.6616
2014-04-25,1971.66,1974.06656,-2.40656
2014-04-28,1969.26,1973.40656,-4.14656
2014-04-29,1964.77,1972.64808,-7.87808
2014-04-30,1961.79,1972.10168,-10.31168
2014-05-02,1959.44,1971.46184,-12.02184
2014-05-07,1939.88,1970.77952,-30.89952
2014-05-08,1950.6,1970.27288,-19.67288
2014-05-09,1956.55,1969.81592,-13.26592
2014-05-12,1964.94,1969.50312,-4.56312
2014-05-13,1982.93,1969.4876,13.4424
2014-05-14,2010.83,1969.75584,41.07416
2014-05-15,2010.2,1969.8736,40.3264
2014-05-16,2013.44,1970.27264,43.16736
2014-05-19,2015.14,1970.65328,44.48672
2014-05-20,2011.26,1970.69824,40.56176
2014-05-21,2008.33,1970.6784,37.6516
2014-05-22,2015.59,1970.55,45.04
2014-05-23,2017.17,1970.54944,46.62056
2014-05-26,2010.35,1970.682,39.668
2014-05-27,1997.63,1970.6132,27.0168
2014-05-28,2017.06,1970.62184,46.43816
2014-05-29,2012.26,1970.5388,41.7212
2014-05-30,1994.96,1970.268,24.692
2014-06-02,2002,1969.91784,32.08216
2014-06-03,2008.56,1969.62736,38.93264
2014-06-05,1995.48,1969.34496,26.13504
2014-06-09,1990.04,1969.1904,20.8496
2014-06-10,2011.8,1969.3904,42.4096
2014-06-11,2014.67,1969.6296,45.0404
2014-06-12,2011.65,1969.87952,41.77048
2014-06-13,1990.85,1969.80328,21.04672
2014-06-16,1993.59,1969.8044,23.7856
2014-06-17,2001.55,1969.99304,31.55696
2014-06-18,1989.49,1970.16552,19.32448
2014-06-19,1992.03,1970.39848,21.63152
2014-06-20,1968.07,1970.45384,-2.38384
2014-06-23,1974.92,1970.52728,4.39272
2014-06-24,1994.35,1970.68504,23.66496
2014-06-25,1981.77,1970.734,11.036
2014-06-26,1995.05,1970.8276,24.2224
2014-06-27,1988.51,1970.76056,17.74944
2014-06-30,2002.21,1970.76552,31.44448
2014-07-01,1999,1970.76312,28.23688
2014-07-02,2015.28,1970.86712,44.41288
2014-07-03,2010.97,1970.86416,40.10584
2014-07-04,2009.66,1970.85072,38.80928
2014-07-07,2005.12,1971.15416,33.96584
2014-07-08,2006.66,1971.63832,35.02168
2014-07-09,2000.5,1972.01608,28.48392
2014-07-10,2002.84,1972.36328,30.47672
2014-07-11,1988.74,1972.60152,16.13848
2014-07-14,1993.88,1972.98368,20.89632
2014-07-15,2012.72,1973.57712,39.14288
2014-07-16,2013.48,1974.0936,39.3864
2014-07-17,2020.9,1974.69224,46.20776
2014-07-18,2019.42,1975.22136,44.19864
2014-07-21,2018.5,1975.7108,42.7892
2014-07-22,2028.93,1976.3864,52.5436
2014-07-23,2028.32,1976.98272,51.33728
2014-07-24,2026.62,1977.48456,49.13544
2014-07-25,2033.85,1977.992,55.858
2014-07-28,2048.81,1978.80176,70.00824
2014-07-29,2061.97,1979.77304,82.19696
2014-07-30,2082.61,1981.1512,101.4588
2014-07-31,2076.12,1982.42472,93.69528
2014-08-01,2073.1,1983.48032,89.61968
2014-08-04,2080.42,1984.764,95.656
2014-08-05,2066.26,1986.19928,80.06072
2014-08-06,2060.73,1987.55456,73.17544
2014-08-07,2054.51,1988.72752,65.78248
2014-08-08,2031.1,1989.59632,41.50368
2014-08-11,2039.37,1990.52488,48.84512
2014-08-12,2041.47,1991.40016,50.06984
2014-08-13,2062.36,1992.41232,69.94768
2014-08-14,2063.22,1993.5024,69.7176
2014-08-18,2053.13,1994.4052,58.7248
2014-08-19,2071.14,1995.40344,75.73656
2014-08-20,2072.78,1996.4104,76.3696
2014-08-21,2044.21,1997.22064,46.98936
2014-08-22,2056.7,1998.22968,58.47032
2014-08-25,2060.89,1999.05416,61.83584
2014-08-26,2068.05,2000.00616,68.04384
2014-08-27,2074.93,2000.88672,74.04328
2014-08-28,2075.76,2001.72664,74.03336
2014-08-29,2068.54,2002.44752,66.09248
2014-09-01,2067.86,2003.15048,64.70952
2014-09-02,2051.58,2003.8456,47.7344
2014-09-03,2051.2,2004.62232,46.57768
2014-09-04,2056.26,2005.30248,50.95752
2014-09-05,2049.41,2005.8928,43.5172
2014-09-11,2034.16,2006.36864,27.79136
2014-09-12,2041.86,2007.06816,34.79184
2014-09-15,2035.82,2007.64376,28.17624
2014-09-16,2042.92,2008.5268,34.3932
2014-09-17,2062.61,2009.55264,53.05736
2014-09-18,2047.74,2010.57536,37.16464
2014-09-19,2053.82,2011.58568,42.23432
2014-09-22,2039.27,2012.37816,26.89184
2014-09-23,2028.91,2013.108,15.802
2014-09-24,2035.64,2014.03696,21.60304
2014-09-25,2034.11,2014.83032,19.27968
2014-09-26,2031.64,2015.51904,16.12096
2014-09-29,2026.6,2016.20184,10.39816
2014-09-30,2020.09,2016.64808,3.44192
2014-10-01,1991.54,2016.75664,-25.21664
2014-10-02,1976.16,2016.71792,-40.55792
2014-10-06,1968.39,2016.58016,-48.19016
2014-10-07,1972.91,2016.4276,-43.5176
2014-10-08,1965.25,2016.1716,-50.9216
2014-10-10,1940.92,2015.74936,-74.82936
2014-10-13,1927.21,2015.26232,-88.05232
2014-10-14,1929.25,2014.77872,-85.52872
2014-10-15,1925.91,2014.24176,-88.33176
2014-10-16,1918.83,2013.6008,-94.7708
2014-10-17,1900.66,2012.7372,-112.0772
2014-10-20,1930.06,2012.19816,-82.13816
2014-10-21,1915.28,2011.54424,-96.26424
2014-10-22,1936.97,2011.10184,-74.13184
2014-10-23,1931.65,2010.61736,-78.96736
2014-10-24,1925.69,2010.08648,-84.39648
2014-10-27,1931.97,2009.508,-77.538
2014-10-28,1925.68,2008.91968,-83.23968
2014-10-29,1961.17,2008.57528,-47.40528
2014-10-30,1958.93,2008.24376,-49.31376
2014-10-31,1964.43,2007.97248,-43.54248
2014-11-03,1952.97,2007.82296,-54.85296
2014-11-04,1935.19,2007.5504,-72.3604
2014-11-05,1931.43,2007.28368,-75.85368
2014-11-06,1936.48,2007.0812,-70.6012
2014-11-07,1939.87,2006.92464,-67.05464
2014-11-10,1958.23,2007.07144,-48.84144
2014-11-11,1963,2007.17064,-44.17064
2014-11-12,1967.27,2007.2564,-39.9864
2014-11-13,1960.51,2007.22096,-46.71096
2014-11-14,1945.14,2006.91864,-61.77864
2014-11-17,1943.63,2006.38104,-62.75104
2014-11-18,1967.01,2006.03552,-39.02552
2014-11-19,1966.87,2005.66296,-38.79296
2014-11-20,1958.04,2005.20616,-47.16616
2014-11-21,1964.84,2004.8348,-39.9948
2014-11-24,1978.54,2004.59648,-26.05648
2014-11-25,1980.21,2004.31344,-24.10344
2014-11-26,1980.84,2004.0228,-23.1828
2014-11-27,1982.09,2003.79672,-21.70672
2014-11-28,1980.78,2003.66192,-22.88192
2014-12-01,1965.22,2003.2472,-38.0272
2014-12-02,1965.83,2002.87576,-37.04576
2014-12-03,1969.91,2002.67536,-32.76536
2014-12-04,1986.61,2002.55224,-15.94224
2014-12-05,1986.62,2002.37672,-15.75672
2014-12-08,1978.95,2002.24448,-23.29448
2014-12-09,1970.95,2002.09176,-31.14176
2014-12-10,1945.56,2001.56184,-56.00184
2014-12-11,1916.59,2000.7772,-84.1872
2014-12-12,1921.71,2000.05768,-78.34768
2014-12-15,1920.36,1999.49376,-79.13376
2014-12-16,1904.13,1998.77808,-94.64808
2014-12-17,1900.16,1997.96696,-97.80696
